,year,sex,Value,condition,smoke_estimate
4397,2014,Male,10.6,COPD,0.0229495044802078
4398,2014,Male,10.6,COPD,0.0261197179331988
4399,2014,Male,10.6,COPD,0.0226273731753184
4400,2014,Male,10.6,COPD,0.0214503135130669
4401,2014,Male,10.6,COPD,0.0201534912772699
4402,2014,Male,10.6,COPD,0.017193420034173
4403,2014,Male,10.6,COPD,0.017266999353073
4404,2014,Male,10.6,COPD,0.0125837791831225
4405,2014,Male,10.6,COPD,0.0115355496698099
4406,2014,Male,10.6,COPD,0.0200733669945157
4407,2014,Male,10.6,COPD,0.0096937596279535
4408,2014,Male,10.6,COPD,0.008992443723421
4409,2014,Male,10.6,COPD,0.0408011077702969
4410,2014,Male,10.6,COPD,0.0130386017616865
4411,2014,Male,10.6,COPD,0.011421656420556
4412,2014,Male,10.6,COPD,0.0136379233464517
4413,2014,Male,10.6,COPD,0.014669622073636
4414,2014,Male,10.6,COPD,0.009200982393206
4415,2014,Male,10.6,COPD,0.0092499212203421
4416,2014,Male,10.6,COPD,0.0107248386568299
4417,2014,Male,10.6,COPD,0.0058553069214958
4418,2014,Male,10.6,COPD,0.0081155773499667
4419,2014,Male,10.6,COPD,0.0050458410297303
4420,2014,Male,10.6,COPD,0.006009418373367
4421,2014,Male,10.6,COPD,0.0126434723752078
4422,2014,Male,10.6,COPD,0.0064483222703769
4423,2014,Male,10.6,COPD,0.0085371685429536
4424,2014,Male,10.6,COPD,0.0051344578537265
4425,2014,Male,10.6,COPD,0.0519266429943103
4426,2014,Male,10.6,COPD,0.0070384388036072
4427,2014,Male,10.6,COPD,0.0066479777500092
4428,2014,Male,10.6,COPD,0.0068522780553282
4429,2014,Male,10.6,COPD,0.008785824241878
4430,2014,Male,10.6,COPD,0.0034981568723603
4431,2014,Male,10.6,COPD,0.0063034796342953
4432,2014,Male,10.6,COPD,0.0043944936913097
4433,2014,Male,10.6,COPD,0.0023457688933808
4434,2014,Male,10.6,COPD,0.0042597131026517
4435,2014,Male,10.6,COPD,0.0047544167291371
4436,2014,Male,10.6,COPD,0.0030630012911497
4437,2014,Male,10.6,COPD,0.0014863411325025
4438,2014,Male,10.6,COPD,0.001920572538089
4439,2014,Male,10.6,COPD,0.0014704225766994
4440,2014,Male,10.6,COPD,0.0012363752603914
4441,2014,Male,10.6,COPD,0.0011405535800473
4442,2014,Male,10.6,COPD,0.0015154052491175
4443,2014,Male,10.6,COPD,0.0013557006772016
4444,2014,Female,11.0,COPD,3.389907588013344
4445,2014,Female,11.0,COPD,9.4818433820851
4446,2014,Female,11.0,COPD,2.6928910327913176
4447,2014,Female,11.0,COPD,2.312682013840058
4448,2014,Female,11.0,COPD,1.4307860950097206
4449,2014,Female,11.0,COPD,1.616014125095221
4450,2014,Female,11.0,COPD,0.8510101904899541
4451,2014,Female,11.0,COPD,0.6223339856740225
4452,2014,Female,11.0,COPD,1.2096693802092755
4453,2014,Female,11.0,COPD,0.8095095558195279
4454,2014,Female,11.0,COPD,0.8229066368423267
4455,2014,Female,11.0,COPD,0.4160392715905396
4456,2014,Female,11.0,COPD,0.4515760645821837
4457,2014,Female,11.0,COPD,0.405527929059225
4458,2014,Female,11.0,COPD,0.4977589043838182
4459,2014,Female,11.0,COPD,0.3365649773641355
4460,2014,Female,11.0,COPD,0.6681564922158281
4461,2014,Female,11.0,COPD,0.7026939414735398
4462,2014,Female,11.0,COPD,0.3805465296486319
4463,2014,Female,11.0,COPD,0.257242527911569
4464,2014,Female,11.0,COPD,2.9039356634475615
4465,2014,Female,11.0,COPD,0.2224864146274522
4466,2014,Female,11.0,COPD,0.2147087150343518
4467,2014,Female,11.0,COPD,0.1579667398541493
4468,2014,Female,11.0,COPD,0.2553637418255476
4469,2014,Female,11.0,COPD,0.4665487863777384
4470,2014,Female,11.0,COPD,0.5197896487931021
4471,2014,Female,11.0,COPD,0.2959589552567455
4472,2014,Female,11.0,COPD,0.1957341352267596
4473,2014,Female,11.0,COPD,0.1680073015683958
4474,2014,Female,11.0,COPD,0.1132952584945535
4475,2014,Female,11.0,COPD,0.6189828393424709
4476,2014,Female,11.0,COPD,0.1613842140230775
4477,2014,Female,11.0,COPD,0.1609361709769133
4478,2014,Female,11.0,COPD,0.1370324041739196
4479,2014,Female,11.0,COPD,0.0910605041822806
4480,2014,Female,11.0,COPD,0.077678864436222
4481,2014,Female,11.0,COPD,0.0673171706031188
4482,2014,Female,11.0,COPD,0.5111435593532376
4483,2014,Female,11.0,COPD,0.0915414170107818
4484,2014,Female,11.0,COPD,0.1321178485306447
4485,2014,Female,11.0,COPD,0.1357802048318674
4486,2014,Female,11.0,COPD,0.1199549913723355
4487,2014,Female,11.0,COPD,0.0669242482131595
4488,2014,Female,11.0,COPD,0.1286644140465787
4489,2014,Female,11.0,COPD,0.0783780211292549
4490,2014,Female,11.0,COPD,0.0592857492918722
4491,2014,Female,11.0,COPD,0.0611554181635554
4492,2014,Female,11.0,COPD,0.0820046075020729
4493,2014,Female,11.0,COPD,0.042896324325563
4494,2014,Female,11.0,COPD,0.0303788458955526
4495,2014,Female,11.0,COPD,0.0629330976268827
4496,2014,Female,11.0,COPD,0.0900094804161198
4497,2014,Female,11.0,COPD,0.1207912630008283
4498,2014,Female,11.0,COPD,0.0579360082011343
4499,2014,Female,11.0,COPD,0.0762905124617248
4500,2014,Female,11.0,COPD,0.10282597619539
4501,2014,Female,11.0,COPD,0.1590429293428844
4502,2014,Female,11.0,COPD,0.0699597238585935
4503,2014,Female,11.0,COPD,0.2271323181175314
4504,2014,Female,11.0,COPD,0.1412612487636182
4505,2014,Female,11.0,COPD,0.056391349496801
4506,2014,Female,11.0,COPD,0.1095783235320857
4507,2014,Female,11.0,COPD,0.1582430687158843
4508,2014,Female,11.0,COPD,0.2479680858722434
4509,2014,Female,11.0,COPD,0.2072549278032794
4510,2014,Female,11.0,COPD,0.1293063041977826
4511,2014,Female,11.0,COPD,0.0662426115741416
4512,2014,Female,11.0,COPD,0.2108433330703469
4513,2014,Female,11.0,COPD,0.0603984699230071
4514,2014,Female,11.0,COPD,0.2048925846559029
4515,2014,Female,11.0,COPD,0.030547077561699
4516,2014,Female,11.0,COPD,0.0472412137977751
4517,2014,Female,11.0,COPD,0.0199799971338236
4518,2014,Female,11.0,COPD,0.1300184344993618
4519,2014,Female,11.0,COPD,0.0155753569531025
4520,2014,Female,11.0,COPD,0.01688608243312
4521,2014,Female,11.0,COPD,0.0086431680681137
4522,2014,Female,11.0,COPD,0.0254280831934404
4523,2014,Female,11.0,COPD,0.0060423139567557
4524,2014,Female,11.0,COPD,0.0049060516240356
4525,2014,Female,11.0,COPD,0.0088659180134094
4526,2014,Female,11.0,COPD,0.0020129468475029
4527,2014,Female,11.0,COPD,0.0011540356608251
4528,2014,Female,11.0,COPD,0.0007008258238157
4529,2014,Female,11.0,COPD,0.0009783587522627
4530,2014,Female,11.0,COPD,0.000106891593641
4531,2014,Female,11.0,COPD,4.960559936592634e-06
4532,2014,Female,11.0,COPD,3.1758775439818085e-06
4533,2014,Female,11.0,COPD,3.1862497333359896e-06
4534,2014,Female,11.0,COPD,7.363398019717546
4535,2014,Female,11.0,COPD,3.3106138458508085
4536,2014,Female,11.0,COPD,5.413429575550853
4537,2014,Female,11.0,COPD,7.211816674120577
4538,2014,Female,11.0,COPD,13.637060396248277
4539,2014,Female,11.0,COPD,16.3484513314252
4540,2014,Female,11.0,COPD,29.49729259081029
4541,2014,Female,11.0,COPD,13.736937330125434
4542,2014,Female,11.0,COPD,6.105811472218631
4543,2014,Female,11.0,COPD,3.0872393510105667
4544,2014,Female,11.0,COPD,3.2039392235562385
4545,2014,Female,11.0,COPD,1.9266493773029
4546,2014,Female,11.0,COPD,0.7732427224199807
4547,2014,Female,11.0,COPD,0.7251507597052005
4548,2014,Female,11.0,COPD,1.1588846042060064
4549,2014,Female,11.0,COPD,0.2053842955468635
4550,2014,Female,11.0,COPD,0.0582963317807583
4551,2014,Female,11.0,COPD,10.011313195179184
4552,2014,Female,11.0,COPD,41.18343003122134
4553,2014,Female,11.0,COPD,5.394690906691378
4554,2014,Female,11.0,COPD,2.5436139571113694
4555,2014,Female,11.0,COPD,12.4807665761701
4556,2014,Female,11.0,COPD,9.288847369631208
4557,2014,Female,11.0,COPD,7.157708208995679
4558,2014,Female,11.0,COPD,7.474793978890093
4559,2014,Female,11.0,COPD,5.859196360426543
4560,2014,Female,11.0,COPD,4.764304365218975
4561,2014,Female,11.0,COPD,23.39938475531354
4562,2014,Female,11.0,COPD,3.4034570780193465
4563,2014,Female,11.0,COPD,1.5875646621814106
4564,2014,Female,11.0,COPD,4.233791487404302
4565,2014,Female,11.0,COPD,3.3946411643856416
4566,2014,Female,11.0,COPD,4.146576818559715
4567,2014,Female,11.0,COPD,4.05956624000407
4568,2014,Female,11.0,COPD,3.653118339291193
4569,2014,Female,11.0,COPD,8.718237690460642
4570,2014,Female,11.0,COPD,6.963885334908032
4571,2014,Female,11.0,COPD,3.178536464939687
4572,2014,Female,11.0,COPD,3.490692676263283
4573,2014,Female,11.0,COPD,2.4609134422286996
4574,2014,Female,11.0,COPD,3.747818471281276
4575,2014,Female,11.0,COPD,3.829888082643621
4576,2014,Female,11.0,COPD,4.070102670831804
4577,2014,Female,11.0,COPD,3.0416115773252153
4578,2014,Female,11.0,COPD,10.24230876159241
4579,2014,Female,11.0,COPD,4.151125126714573
4580,2014,Female,11.0,COPD,2.2142538293025225
4581,2014,Female,11.0,COPD,4.002526242601411
4582,2014,Female,11.0,COPD,3.603825092691621
4583,2014,Female,11.0,COPD,2.5269101650770804
4584,2014,Female,11.0,COPD,2.475275227750071
4585,2014,Female,11.0,COPD,2.731519014574067
4586,2014,Female,11.0,COPD,2.048057485102881
4587,2014,Female,11.0,COPD,1.7378636865610155
4588,2014,Female,11.0,COPD,2.41412070036973
4589,2014,Female,11.0,COPD,2.1332494202284127
4590,2014,Female,11.0,COPD,2.8316331181510437
4591,2014,Female,11.0,COPD,1.5593154830263318
4592,2014,Female,11.0,COPD,2.5149272085828893
4593,2014,Female,11.0,COPD,7.397905541473591
4594,2014,Female,11.0,COPD,2.7089907297044364
4595,2014,Female,11.0,COPD,2.125098907831635
4596,2014,Female,11.0,COPD,3.368866122088052
4597,2014,Female,11.0,COPD,2.4732632726012387
4598,2014,Female,11.0,COPD,2.7168685657311338
4599,2014,Female,11.0,COPD,6.223656957292342
4600,2014,Female,11.0,COPD,3.2248712108675233
4601,2014,Female,11.0,COPD,2.2338042052428166
4602,2014,Female,11.0,COPD,1.4630501209618694
4603,2014,Female,11.0,COPD,3.192005325493843
4604,2014,Female,11.0,COPD,2.8194052862740926
4605,2014,Female,11.0,COPD,2.8284645337565526
4606,2014,Female,11.0,COPD,4.8637665185256544
4607,2014,Female,11.0,COPD,2.2843899180925744
4608,2014,Female,11.0,COPD,1.9187637923640295
4609,2014,Female,11.0,COPD,1.8238255152288936
4610,2014,Female,11.0,COPD,4.407117579931905
4611,2014,Female,11.0,COPD,1.735329361894079
4612,2014,Female,11.0,COPD,1.6567745782527885
4613,2014,Female,11.0,COPD,1.4037319528868732
4614,2014,Female,11.0,COPD,1.9875500509539756
4615,2014,Female,11.0,COPD,1.873169331903456
4616,2014,Female,11.0,COPD,2.239102525586621
4617,2014,Female,11.0,COPD,2.055468173927641
4618,2014,Female,11.0,COPD,1.3721539121336332
4619,2014,Female,11.0,COPD,1.6058619740422655
4620,2014,Female,11.0,COPD,1.009835673769405
4621,2014,Female,11.0,COPD,1.478546222812217
4622,2014,Female,11.0,COPD,1.7315339017879747
4623,2014,Female,11.0,COPD,1.0453471766559004
4624,2014,Female,11.0,COPD,2.0224837825086475
4625,2014,Female,11.0,COPD,1.337906280791784
4626,2014,Female,11.0,COPD,1.6842620857470794
4627,2014,Female,11.0,COPD,0.995718965007094
4628,2014,Female,11.0,COPD,1.6539682292929214
4629,2014,Female,11.0,COPD,1.2396608233631805
4630,2014,Female,11.0,COPD,1.1224096552435587
4631,2014,Female,11.0,COPD,1.1290816608172716
4632,2014,Female,11.0,COPD,0.8330845390984838
4633,2014,Female,11.0,COPD,1.709143311538738
4634,2014,Female,11.0,COPD,1.0542088397704406
4635,2014,Female,11.0,COPD,1.1095390167107169
4636,2014,Female,11.0,COPD,0.9953777914105282
4637,2014,Female,11.0,COPD,0.7425655173665753
4638,2014,Female,11.0,COPD,0.8306157496980142
4639,2014,Female,11.0,COPD,0.69482091820998
4640,2014,Female,11.0,COPD,0.638315251309739
4641,2014,Female,11.0,COPD,12.944913773405125
4642,2014,Female,11.0,COPD,9.858785498979548
4643,2014,Female,11.0,COPD,7.302446469911942
4644,2014,Female,11.0,COPD,4.812131002422566
4645,2014,Female,11.0,COPD,3.4359601030654416
4646,2014,Female,11.0,COPD,5.140881427738951
4647,2014,Female,11.0,COPD,5.106341158982195
4648,2014,Female,11.0,COPD,2.828743624120243
4649,2014,Female,11.0,COPD,2.708853786789169
4650,2014,Female,11.0,COPD,2.015132593272235
4651,2014,Female,11.0,COPD,1.0790653002047983
4652,2014,Female,11.0,COPD,12.211705392443744
4653,2014,Female,11.0,COPD,3.323622120858478
4654,2014,Female,11.0,COPD,2.6148372795933157
4655,2014,Female,11.0,COPD,1.9599929655258796
4656,2014,Female,11.0,COPD,3.8008218714316806
4657,2014,Female,11.0,COPD,1.7595343829378065
4658,2014,Female,11.0,COPD,2.1735956322398837
4659,2014,Female,11.0,COPD,3.3279141080369112
4660,2014,Female,11.0,COPD,3.27714187589387
4661,2014,Female,11.0,COPD,3.0374129031276427
4662,2014,Female,11.0,COPD,2.190254279427526
4663,2014,Female,11.0,COPD,1.2972320734596252
4664,2014,Female,11.0,COPD,2.3903063628514554
4665,2014,Female,11.0,COPD,2.797198256352067
4666,2014,Female,11.0,COPD,2.7467150006612098
4667,2014,Female,11.0,COPD,1.428074056467647
4668,2014,Female,11.0,COPD,3.0492526939003763
4669,2014,Female,11.0,COPD,1.2763893539218456
4670,2014,Female,11.0,COPD,1.8435271659818029
4671,2014,Female,11.0,COPD,2.1140582742908687
4672,2014,Female,11.0,COPD,2.202284056266099
4673,2014,Female,11.0,COPD,1.727581014979152
4674,2014,Female,11.0,COPD,2.215898399402271
4675,2014,Female,11.0,COPD,2.052883226598188
4676,2014,Female,11.0,COPD,1.4417967509491336
4677,2014,Female,11.0,COPD,0.9923808840739188
4678,2014,Female,11.0,COPD,1.0381735887029422
4679,2014,Female,11.0,COPD,2.003271690254352
4680,2014,Female,11.0,COPD,2.3864447089035594
4681,2014,Female,11.0,COPD,1.8588450994737071
4682,2014,Female,11.0,COPD,1.509867744867953
4683,2014,Female,11.0,COPD,1.8305951785728911
4684,2014,Female,11.0,COPD,2.6459212840254054
4685,2014,Female,11.0,COPD,1.5803890787041692
4686,2014,Female,11.0,COPD,2.015626265389074
4687,2014,Female,11.0,COPD,0.902045044340899
4688,2014,Female,11.0,COPD,0.9813071278997204
4689,2014,Female,11.0,COPD,0.951300536092814
4690,2014,Female,11.0,COPD,0.8699045508191721
4691,2014,Female,11.0,COPD,2.412155193159723
4692,2014,Female,11.0,COPD,1.9467688061749315
4693,2014,Female,11.0,COPD,0.8987296843424245
4694,2014,Female,11.0,COPD,1.7283192138139347
4695,2014,Female,11.0,COPD,1.2854882854283112
4696,2014,Female,11.0,COPD,1.240958882247306
4697,2014,Female,11.0,COPD,0.7678415632372085
4698,2014,Female,11.0,COPD,0.8048270858341453
4699,2014,Female,11.0,COPD,0.900768765226588
4700,2014,Female,11.0,COPD,0.7990978735707922
4701,2014,Female,11.0,COPD,0.8571504877633503
4702,2014,Female,11.0,COPD,0.8620570646281126
4703,2014,Female,11.0,COPD,3.410353010038631
4704,2014,Female,11.0,COPD,0.4810660623080776
4705,2014,Female,11.0,COPD,0.5343914880330243
4706,2014,Female,11.0,COPD,0.847038446268144
4707,2014,Female,11.0,COPD,1.300417657034356
4708,2014,Female,11.0,COPD,2.229124062348864
4709,2014,Female,11.0,COPD,0.9843091894131404
4710,2014,Female,11.0,COPD,0.4730508629528744
4711,2014,Female,11.0,COPD,1.7066707679533013
4712,2014,Female,11.0,COPD,0.7614012734592233
4713,2014,Female,11.0,COPD,0.5986396489948727
4714,2014,Female,11.0,COPD,2.6529292127097457
4715,2014,Female,11.0,COPD,1.3050327358271767
4716,2014,Female,11.0,COPD,0.55298519915216
4717,2014,Female,11.0,COPD,1.3481435626016611
4718,2014,Female,11.0,COPD,0.8266695671449282
4719,2014,Female,11.0,COPD,2.2598626955193777
4720,2014,Female,11.0,COPD,1.184231757117591
4721,2014,Female,11.0,COPD,5.08167757078454
4722,2014,Female,11.0,COPD,1.6184801105820137
4723,2014,Female,11.0,COPD,0.6789635576691921
4724,2014,Female,11.0,COPD,1.5827394519774116
4725,2014,Female,11.0,COPD,0.5741491365209964
4726,2014,Female,11.0,COPD,0.6242045693307656
4727,2014,Female,11.0,COPD,0.7065318378914562
4728,2014,Female,11.0,COPD,0.5898565831778946
4729,2014,Female,11.0,COPD,0.7522309497821675
4730,2014,Female,11.0,COPD,0.5456047255248956
4731,2014,Female,11.0,COPD,0.6124345419207451
4732,2014,Female,11.0,COPD,1.050328846918312
4733,2014,Female,11.0,COPD,0.9909567899195983
4734,2014,Female,11.0,COPD,1.5033727605490317
4735,2014,Female,11.0,COPD,0.7956209766286895
4736,2014,Female,11.0,COPD,0.9962943464919888
4737,2014,Female,11.0,COPD,1.1266131165839612
4738,2014,Female,11.0,COPD,0.3936924026767159
4739,2014,Female,11.0,COPD,0.3625154872528299
4740,2014,Female,11.0,COPD,0.5354105809199454
4741,2014,Female,11.0,COPD,0.3776338273266295
4742,2014,Female,11.0,COPD,0.3760453655130112
4743,2014,Female,11.0,COPD,0.4015216656236581
4744,2014,Female,11.0,COPD,0.5711240991957605
4745,2014,Female,11.0,COPD,1.1205547691671365
4746,2014,Female,11.0,COPD,0.4484513835588969
4747,2014,Female,11.0,COPD,0.4308539328041957
4748,2014,Female,11.0,COPD,0.3758874104750823
4749,2014,Female,11.0,COPD,0.4316161773229858
4750,2014,Female,11.0,COPD,0.5982603678641053
4751,2014,Female,11.0,COPD,0.4435154042510186
4752,2014,Female,11.0,COPD,0.2976104330972831
4753,2014,Female,11.0,COPD,0.5277865788847969
4754,2014,Female,11.0,COPD,0.4480385354209196
4755,2014,Female,11.0,COPD,0.4061139950493951
4756,2014,Female,11.0,COPD,1.53161491840429
4757,2014,Female,11.0,COPD,0.4348233339913487
4758,2014,Female,11.0,COPD,0.2525592026553134
4759,2014,Female,11.0,COPD,0.7562924464664539
4760,2014,Female,11.0,COPD,0.4495039721586291
4761,2014,Female,11.0,COPD,1.116974462312792
4762,2014,Female,11.0,COPD,0.2814044640255826
4763,2014,Female,11.0,COPD,0.6928331197924918
4764,2014,Female,11.0,COPD,0.3616894689729016
4765,2014,Female,11.0,COPD,0.9886982591229434
4766,2014,Female,11.0,COPD,0.4379737779800253
4767,2014,Female,11.0,COPD,0.3159668170785905
4768,2014,Female,11.0,COPD,0.4802560784938082
4769,2014,Female,11.0,COPD,0.3408530781320807
4770,2014,Female,11.0,COPD,0.3800845085278984
4771,2014,Female,11.0,COPD,0.4466273043529246
4772,2014,Female,11.0,COPD,0.2327536256156122
4773,2014,Female,11.0,COPD,0.3611283497712287
4774,2014,Female,11.0,COPD,0.2439883826532285
4775,2014,Female,11.0,COPD,0.3215071470757223
4776,2014,Female,11.0,COPD,0.4702467235008277
4777,2014,Female,11.0,COPD,0.3288471761642998
4778,2014,Female,11.0,COPD,0.1868591467775559
4779,2014,Female,11.0,COPD,0.2940684922154636
4780,2014,Female,11.0,COPD,0.2489662361832881
4781,2014,Female,11.0,COPD,0.5553929448655939
4782,2014,Female,11.0,COPD,0.2183784063031907
4783,2014,Female,11.0,COPD,0.3590255586092238
4784,2014,Female,11.0,COPD,0.2574680290753451
4785,2014,Female,11.0,COPD,0.2284631124194885
4786,2014,Female,11.0,COPD,0.2715654354524064
4787,2014,Female,11.0,COPD,0.2165064861585077
4788,2014,Female,11.0,COPD,0.2910598519542584
4789,2014,Female,11.0,COPD,0.1952776355781647
4790,2014,Female,11.0,COPD,0.2392802130523572
4791,2014,Female,11.0,COPD,0.232463179891344
4792,2014,Female,11.0,COPD,0.2441037338835299
4793,2014,Female,11.0,COPD,0.2544826082355633
4794,2014,Female,11.0,COPD,0.3101259556307326
4795,2014,Female,11.0,COPD,0.2010362818812059
4796,2014,Female,11.0,COPD,0.1721146367256161
4797,2014,Female,11.0,COPD,0.1332872580879424
4798,2014,Female,11.0,COPD,0.1450557939534085
4799,2014,Female,11.0,COPD,0.1709248910252087
4800,2014,Female,11.0,COPD,0.145594937847065
4801,2014,Female,11.0,COPD,0.4058022845138529
4802,2014,Female,11.0,COPD,0.1845271627841544
4803,2014,Female,11.0,COPD,0.1694506313708206
4804,2014,Female,11.0,COPD,0.1131335972841714
4805,2014,Female,11.0,COPD,0.505286861383322
4806,2014,Female,11.0,COPD,0.2095914584795167
4807,2014,Female,11.0,COPD,0.1794741027984865
4808,2014,Female,11.0,COPD,0.1802824588077967
4809,2014,Female,11.0,COPD,0.2305325522682395
4810,2014,Female,11.0,COPD,0.2052234414721186
4811,2014,Female,11.0,COPD,0.1316782705964043
4812,2014,Female,11.0,COPD,0.2538932579056232
4813,2014,Female,11.0,COPD,0.2893603575465862
4814,2014,Female,11.0,COPD,0.1710059108897881
4815,2014,Female,11.0,COPD,0.1534613993470603
4816,2014,Female,11.0,COPD,0.1618244129353014
4817,2014,Female,11.0,COPD,0.1544394890887902
4818,2014,Female,11.0,COPD,0.1475725564746864
4819,2014,Female,11.0,COPD,0.1547568937881741
4820,2014,Female,11.0,COPD,0.1237262021842989
4821,2014,Female,11.0,COPD,0.1163862593067455
4822,2014,Female,11.0,COPD,0.0819051719646195
4823,2014,Female,11.0,COPD,0.1770838378588854
4824,2014,Female,11.0,COPD,0.1653915906692977
4825,2014,Female,11.0,COPD,0.1263325179193376
4826,2014,Female,11.0,COPD,0.1620638398188515
4827,2014,Female,11.0,COPD,0.1554507466259813
4828,2014,Female,11.0,COPD,0.2891466830912081
4829,2014,Female,11.0,COPD,0.4860685297060151
4830,2014,Female,11.0,COPD,0.1673248143395251
4831,2014,Female,11.0,COPD,0.1459128209083884
4832,2014,Female,11.0,COPD,0.1148116541735326
4833,2014,Female,11.0,COPD,0.1856758412691481
4834,2014,Female,11.0,COPD,0.1273806902778917
4835,2014,Female,11.0,COPD,0.1272526319996476
4836,2014,Female,11.0,COPD,0.0906184532542406
4837,2014,Female,11.0,COPD,0.1488569747521859
4838,2014,Female,11.0,COPD,0.1184509274331034
4839,2014,Female,11.0,COPD,0.1384245270058849
4840,2014,Female,11.0,COPD,0.1095264624988743
4841,2014,Female,11.0,COPD,0.1354725273765028
4842,2014,Female,11.0,COPD,0.0720803250591339
4843,2014,Female,11.0,COPD,0.0616782508717985
4844,2014,Female,11.0,COPD,0.1148132654509921
4845,2014,Female,11.0,COPD,0.1050141895650985
4846,2014,Female,11.0,COPD,0.1177224145836517
4847,2014,Female,11.0,COPD,0.1171505650413402
4848,2014,Female,11.0,COPD,0.12478168856593
4849,2014,Female,11.0,COPD,0.1283400340704432
4850,2014,Female,11.0,COPD,0.0563295331918061
4851,2014,Female,11.0,COPD,0.2271087302003363
4852,2014,Female,11.0,COPD,0.1054458565419806
4853,2014,Female,11.0,COPD,0.084628219830722
4854,2014,Female,11.0,COPD,0.1210156836492207
4855,2014,Female,11.0,COPD,0.1130381301575862
4856,2014,Female,11.0,COPD,0.1139788781449989
4857,2014,Female,11.0,COPD,0.1083550929337877
4858,2014,Female,11.0,COPD,0.0596833915528483
4859,2014,Female,11.0,COPD,0.0775844718004116
4860,2014,Female,11.0,COPD,0.0681095595780936
4861,2014,Female,11.0,COPD,0.0924183466656709
4862,2014,Female,11.0,COPD,0.1595783385448864
4863,2014,Female,11.0,COPD,0.0576272596625645
4864,2014,Female,11.0,COPD,0.0736332247183938
4865,2014,Female,11.0,COPD,0.1704953622268535
4866,2014,Female,11.0,COPD,0.2509834440796341
4867,2014,Female,11.0,COPD,0.071878467394243
4868,2014,Female,11.0,COPD,0.069676483951123
4869,2014,Female,11.0,COPD,0.0578622637734864
4870,2014,Female,11.0,COPD,0.0581856217788002
4871,2014,Female,11.0,COPD,0.0506689679046392
4872,2014,Female,11.0,COPD,0.0629608931091258
4873,2014,Female,11.0,COPD,0.2078566524660504
4874,2014,Female,11.0,COPD,0.0484202155390629
4875,2014,Female,11.0,COPD,0.0857664872159146
4876,2014,Female,11.0,COPD,0.0672541580757763
4877,2014,Female,11.0,COPD,0.1104791325710621
4878,2014,Female,11.0,COPD,0.1597305639657924
4879,2014,Female,11.0,COPD,0.0548592428709993
4880,2014,Female,11.0,COPD,0.1933981258154881
4881,2014,Female,11.0,COPD,0.0753179455378987
4882,2014,Female,11.0,COPD,0.1694131795485123
4883,2014,Female,11.0,COPD,0.0769363419888091
4884,2014,Female,11.0,COPD,0.0791725253352371
4885,2014,Female,11.0,COPD,0.073518702754456
4886,2014,Female,11.0,COPD,0.050851289918565
4887,2014,Female,11.0,COPD,0.0476475531645686
4888,2014,Female,11.0,COPD,0.0827108419708665
4889,2014,Female,11.0,COPD,0.1488264577520048
4890,2014,Female,11.0,COPD,0.0567781379356882
4891,2014,Female,11.0,COPD,0.078185503924101
4892,2014,Female,11.0,COPD,0.0620555753091144
4893,2014,Female,11.0,COPD,0.0535498181056956
4894,2014,Female,11.0,COPD,0.0513990794237605
4895,2014,Female,11.0,COPD,0.0531257336330104
4896,2014,Female,11.0,COPD,0.0575012922416359
4897,2014,Female,11.0,COPD,0.0421695985291398
4898,2014,Female,11.0,COPD,0.0638146029329824
4899,2014,Female,11.0,COPD,0.045465961906954
4900,2014,Female,11.0,COPD,0.0833778196483179
4901,2014,Female,11.0,COPD,0.3367881853054734
4902,2014,Female,11.0,COPD,0.0725103918079762
4903,2014,Female,11.0,COPD,0.0819523827908392
4904,2014,Female,11.0,COPD,0.051844058957006
4905,2014,Female,11.0,COPD,0.054757845335937
4906,2014,Female,11.0,COPD,0.1141024280922805
4907,2014,Female,11.0,COPD,0.0647812367569695
4908,2014,Female,11.0,COPD,0.052635569091867
4909,2014,Female,11.0,COPD,0.0596757510573278
4910,2014,Female,11.0,COPD,0.0510250493627205
4911,2014,Female,11.0,COPD,0.0840524960831547
4912,2014,Female,11.0,COPD,0.0326327839052383
4913,2014,Female,11.0,COPD,0.6087078951956445
4914,2014,Female,11.0,COPD,0.0293185455082038
4915,2014,Female,11.0,COPD,0.0437490212396253
4916,2014,Female,11.0,COPD,0.0605243381353715
4917,2014,Female,11.0,COPD,0.0264614251112786
4918,2014,Female,11.0,COPD,0.0402438778439647
4919,2014,Female,11.0,COPD,0.0525410274204026
4920,2014,Female,11.0,COPD,0.0264077830192771
4921,2014,Female,11.0,COPD,0.0283120224777952
4922,2014,Female,11.0,COPD,0.0768354638768171
4923,2014,Female,11.0,COPD,0.0409449714554381
4924,2014,Female,11.0,COPD,0.0415943895118946
4925,2014,Female,11.0,COPD,0.0221013599753637
4926,2014,Female,11.0,COPD,0.0467385214873174
4927,2014,Female,11.0,COPD,0.0382464353755528
4928,2014,Female,11.0,COPD,0.0327820680695475
4929,2014,Female,11.0,COPD,0.030304424087225
4930,2014,Female,11.0,COPD,0.024183849968984
4931,2014,Female,11.0,COPD,0.0325163226103602
4932,2014,Female,11.0,COPD,0.0941471681505304
4933,2014,Female,11.0,COPD,0.0276855638110783
4934,2014,Female,11.0,COPD,0.0910959419025109
4935,2014,Female,11.0,COPD,0.0329643446797743
4936,2014,Female,11.0,COPD,0.02505769133155
4937,2014,Female,11.0,COPD,0.0432173940891087
4938,2014,Female,11.0,COPD,0.0225661548046323
