,Unnamed: 0.1,Unnamed: 0,year,name,size,type,circleness_scale,avg_distance,perimeter_start,shortest_distance,shortest_latlon,fire_type_encoded,smoke_estimate
3555,55152,2008-55152-Supper (3),2008,Supper (3),4.957825134261225,Wildfire,0.7924684945837884,399.7795022657644,"(34.326036812480375, -81.59396194324113)",399.721197273076,"(34.326049229005825, -81.59336956253884)",5,0.04007688878775336
3556,55154,2008-55154-TRASHED TRAILER (2),2008,TRASHED TRAILER (2),4.8451732025602405,Wildfire,0.8044022277712051,626.8278298646319,"(33.36789655365377, -86.02510060324025)",626.788560598416,"(33.36789655365377, -86.02510060324025)",5,0.02520808098875861
3557,55157,2008-55157-Tree Stand (3),2008,Tree Stand (3),4.756584447356532,Wildfire,0.2800794772149448,392.4435054329114,"(34.57351804855172, -81.75964503244138)",392.38923816244176,"(34.574497684379494, -81.75872287449076)",5,0.02364051780827981
3558,55168,2008-55168-Lovers Lane (3),2008,Lovers Lane (3),3.971487461221901,Wildfire,0.3519559275171782,391.98968749586,"(34.509395792956454, -81.65545558099156)",391.9463037936824,"(34.510727391741376, -81.65433633466345)",5,0.021581606019106726
3559,55180,2008-55180-Goat Trek (2),2008,Goat Trek (2),3.363987767747842,Wildfire,0.6268762810022438,222.88065186303925,"(37.73655728895279, -80.9124391941798)",222.8367773958526,"(37.7376756325912, -80.91256360464683)",5,0.04252886428081241
3560,55192,2008-55192-Advised (3),2008,Advised (3),2.5517181404944855,Wildfire,0.5026033860090175,389.660803289547,"(34.510794175535324, -81.59108564634941)",389.6058354940017,"(34.51098408996479, -81.58977758706955)",5,0.0164163432290261
3561,55197,2008-55197-PEAKS (2),2008,PEAKS (2),2.399435583934957,Wildfire,0.5512709275040664,168.85928102305712,"(37.4442490118174, -79.6142526447556)",168.81101110912132,"(37.44418912024921, -79.6132129113564)",5,0.03735622539129006
3562,55202,2008-55202-Fourth (3),2008,Fourth (3),2.2989126841487684,Wildfire,0.6253055019508872,377.6361601938291,"(34.6524824218903, -81.46840038782719)",377.6114756847627,"(34.65356959611678, -81.4683298840316)",5,0.017127254192196153
3563,55204,2008-55204-Tucker 1 (3),2008,Tucker 1 (3),2.129389020404186,Wildfire,0.5305660077070081,387.5600484192211,"(34.494999711793476, -81.50900911519113)",387.5134314119696,"(34.495691575768376, -81.50805195117111)",5,0.014157418580416307
3564,55205,2008-55205-Glenn (3),2008,Glenn (3),2.109108025660739,Wildfire,0.5963104000638757,394.5395531581132,"(34.46423099909972, -81.65619379920273)",394.49635168143834,"(34.46423099909972, -81.65619379920273)",5,0.01465309535522157
3565,55213,2008-55213-Newbalance (2),2008,Newbalance (2),1.9290751095880692,Wildfire,0.7803616982876446,649.9094916624653,"(34.290558400663016, -87.30730592314328)",649.880293716389,"(34.291314918177086, -87.3075807563769)",5,0.009501418597078154
3566,55215,2008-55215-PINE TREE (2),2008,PINE TREE (2),1.8848149049006164,Wildfire,0.6477787702370535,633.2899739326792,"(33.29696777503782, -86.10066661296904)",633.2622174058926,"(33.29694783165255, -86.1004634146126)",5,0.008540500578627952
3567,55230,2008-55230-Little N.Carolina (3),2008,Little N.Carolina (3),1.5359637575727187,Wildfire,0.737210666956901,394.79287307414336,"(34.47008952257135, -81.67233626373451)",394.7641494439189,"(34.47008292151302, -81.6723059429266)",5,0.012034468856942985
3568,55237,2008-55237-EARLY (2),2008,EARLY (2),1.3013353684942912,Wildfire,0.7815433798559027,613.057595830441,"(33.5233016905261, -85.86957302060297)",613.0339755510349,"(33.52398438281369, -85.86978296762598)",5,0.006801081966815735
3569,55252,2008-55252-DEAD TURKEY (2),2008,DEAD TURKEY (2),1.058289850427481,Wildfire,0.5774477689959029,587.7957439045426,"(33.82590983334163, -85.59730090773388)",587.7551859365001,"(33.82569412779553, -85.59676354776522)",5,0.004850029678926932
3570,55253,2008-55253-Bullet Fire (2),2008,Bullet Fire (2),1.055563507338101,Wildfire,0.8580502219354531,133.42632748503115,"(38.119699808094154, -79.3447437696263)",133.39981790176955,"(38.11983648382594, -79.34362265379525)",5,0.02686488403723034
3571,55260,2008-55260-Totts (2),2008,Totts (2),0.9764141844303094,Wildfire,0.4678340153926477,178.04228850668414,"(40.94916365257023, -75.15718560818799)",178.0023847205554,"(40.9492727139826, -75.15808084372316)",5,0.013272390455429613
3572,55276,2008-55276-Sugar Mountain (2),2008,Sugar Mountain (2),0.5822972195307444,Wildfire,0.1906452594787828,189.85665017050087,"(41.09129952209085, -75.02991821986964)",189.83358631773336,"(41.09070926189549, -75.0301023617066)",5,0.005296228424029631
3573,55277,2008-55277-Railroad 08 (2),2008,Railroad 08 (2),0.7032044103117251,Wildfire,0.297511258158005,111.12086168845546,"(37.23025987996078, -77.37539001124892)",111.09810245928225,"(37.23025987996078, -77.37539001124892)",5,0.012619779762113884
3574,55290,2008-55290-Fricke Lane (4),2008,Fricke Lane (4),0.4571484189791421,Wildfire,0.5100203680598744,196.58511198393467,"(41.136223215028714, -74.89216711077589)",196.58473117927687,"(41.13621805057295, -74.89217688371534)",5,0.0058718855175764586
3575,55296,2008-55296-Rest Area (3),2008,Rest Area (3),0.3747642199107902,Wildfire,0.313174783922539,398.96119504016576,"(34.41891080075204, -81.71291922837754)",398.95598471570565,"(34.4185262733997, -81.71213678770204)",5,0.0019096643816799643
3576,55299,2008-55299-Millbrook (2),2008,Millbrook (2),0.3649532613533958,Wildfire,0.5639514145851379,190.3092178111059,"(41.06082197415151, -74.95896203883895)",190.28845349804985,"(41.060416255095696, -74.95951052024468)",5,0.005101367575599961
3577,55306,2008-55306-Clueless (2),2008,Clueless (2),0.3002996690725863,Wildfire,0.6319139141037745,208.21156364188963,"(40.60066756496786, -73.89484111296142)",208.19165241460223,"(40.60056567280776, -73.89503049205292)",5,0.004081736345834613
3578,55310,2008-55310-Sandy River (3),2008,Sandy River (3),0.2182557920488322,Wildfire,0.7160379549293487,379.54981976916525,"(34.57812834515932, -81.40929402680793)",379.538845634818,"(34.57844882151241, -81.40913626916459)",5,0.0017482224156174704
3579,55314,2008-55314-Hamilton 2 (2),2008,Hamilton 2 (2),0.3938738160046225,Wildfire,0.2274702989656356,212.999672085734,"(40.64927584259792, -73.82819955698571)",212.9990723937239,"(40.64927467838139, -73.82822586345254)",5,0.0033630604521362843
3580,55316,2008-55316-River Road (3),2008,River Road (3),0.176695219813951,Wildfire,0.3684305728736983,375.56467167117046,"(34.69366128380698, -81.47125291129254)",375.5557251399323,"(34.694132843244, -81.47130887967215)",5,0.0010214697892696144
3581,55317,2008-55317-FOUND (2),2008,FOUND (2),0.171517974022639,Wildfire,0.6875929432949667,590.468130626178,"(33.74563142694313, -85.580572430858)",590.4575777753346,"(33.74580298487834, -85.58056960412891)",5,0.0008624393320727249
3582,55318,2008-55318-HangarB (2),2008,HangarB (2),0.1670901947933544,Wildfire,0.7806779290774003,208.66683030104008,"(40.59843849713319, -73.8823142417527)",208.65483293605465,"(40.59843849713319, -73.8823142417527)",5,0.002563908077588988
3583,55319,2008-55319-I-20 (3),2008,I-20 (3),0.1583422910373001,Wildfire,0.4904282220344986,598.8010273970515,"(33.61993462856146, -85.64468289687802)",598.7883052958543,"(33.61993462856146, -85.64468289687802)",5,0.0006547667698163212
3584,55325,2008-55325-CHESTNUT (2),2008,CHESTNUT (2),0.1239986875099103,Wildfire,0.6899017567785741,647.3027462078472,"(34.2907013866604, -87.25436463001597)",647.2929055570274,"(34.29087112392878, -87.2540686911644)",5,0.000569858926459687
3585,55368,2008-55368-Cayenne (2),2008,Cayenne (2),0.0900387917955343,Wildfire,0.9115036971922088,211.91067290742265,"(40.619259871470746, -73.82590981218424)",211.90323885657483,"(40.619073436570076, -73.82588667641747)",5,0.0014993882136475527
3586,55370,2008-55370-Gorge (2),2008,Gorge (2),0.0676343084317183,Wildfire,0.7050444698599325,322.63999537887577,"(36.91732888919771, -82.44273956728554)",322.6345236503216,"(36.91719947202742, -82.44263399285342)",5,0.0006315377259252731
3587,55372,2008-55372-Merry (3),2008,Merry (3),0.0375072275268874,Wildfire,0.7846407232459347,389.8287712489565,"(34.40289114604621, -81.43004940526312)",389.82386847568466,"(34.402971627605396, -81.43003577310351)",5,0.0003090069374503674
3588,55373,2008-55373-Canarsie (2),2008,Canarsie (2),0.035690097078974,Wildfire,0.9149348677287844,209.944362141572,"(40.63166702477863, -73.88302989779581)",209.93979973151605,"(40.63165906543521, -73.88319271564609)",5,0.0006013528980003672
3589,55377,2008-55377-Loyd (2),2008,Loyd (2),0.0287059501717702,Wildfire,0.9923225577483598,118.48246510457768,"(38.36472664135092, -79.16087576021317)",118.47868143271008,"(38.36479929122822, -79.16080834981446)",5,0.0009039292230658221
3590,55378,2008-55378-Harrison Water Fire (2),2008,Harrison Water Fire (2),0.0277349521208884,Wildfire,0.8930530494116989,111.0472836589082,"(37.228791620122216, -77.35722241604284)",111.04282158761757,"(37.22880908537309, -77.35716885692992)",5,0.00086985045667282
3591,55380,2008-55380-Green Briar (3),2008,Green Briar (3),0.0147977803571702,Wildfire,0.3857747239048393,400.2978442031059,"(34.375808245330454, -81.68558766651479)",400.2929424154371,"(34.37583818307285, -81.68558756315814)",5,8.186192174151233e-05
3592,55382,2008-55382-SWOF08-01 (2),2008,SWOF08-01 (2),0.0114903629799873,Wildfire,0.7176197772372462,198.16574022158252,"(40.57233593742381, -74.10349516422194)",198.1626228657634,"(40.57230945144623, -74.1035005278807)",5,0.00017650772140749208
3593,55384,2008-55384-Runaway (2),2008,Runaway (2),0.0074218025710611,Wildfire,0.8939428074195802,208.845954292418,"(40.604961575967906, -73.88387372329201)",208.84379685627152,"(40.60496594517501, -73.8839311934669)",5,0.000123843375620329
3594,55385,2008-55385-Sanitation (2),2008,Sanitation (2),0.0068542381255276,Wildfire,0.8091166711224792,208.5297176562717,"(40.593084194683634, -73.8803345615675)",208.52829061444555,"(40.59306503834839, -73.88032550022538)",5,0.00010757530035291384
3595,55386,2008-55386-Dead Man (2),2008,Dead Man (2),0.0060841896926559,Wildfire,0.8928446487919101,42.93891185631589,"(38.29134808697939, -77.46826397710682)",42.936730701813026,"(38.29139128272792, -77.46827094247729)",5,0.0004934196733854281
3596,55388,2008-55388-Rollohay (2),2008,Rollohay (2),0.0061381085866445,Wildfire,0.4478320258796448,41.42112032194341,"(38.31130371397394, -77.45612841553947)",41.42029381788968,"(38.311328521959354, -77.45613241198075)",5,0.00035115008613457224
3597,55389,2008-55389-Glenn-Kelly Rd (2),2008,Glenn-Kelly Rd (2),0.0025904636263892,Wildfire,0.6156693402726117,528.2094686064077,"(34.92775928511994, -85.26889930063558)",528.2085047422036,"(34.927764783339725, -85.26884565647656)",5,1.3678787917587454e-05
3598,55390,2008-55390-Mertz Fire (2),2008,Mertz Fire (2),0.0012761216776101,Wildfire,0.9301366437709336,47.83590384776389,"(38.31065155181074, -77.64939977154646)",47.83504187974657,"(38.31065070178456, -77.64938942358539)",5,9.538135127218116e-05
3599,55522,2009-55522-Carolina Bay  (1),2009,Carolina Bay  (1),2659.4586485489313,Wildfire,0.4147284608992069,280.3637253302696,"(34.765967961988466, -76.92986451834746)",279.42611120204964,"(34.76935469351382, -76.93046290225723)",5,21.76498919470347
3600,55540,2009-55540-Stony Ridge (3),2009,Stony Ridge (3),2194.395805899772,Wildfire,0.4755884120397051,411.9711358482145,"(35.511836236330225, -83.26939329582179)",411.9177479984712,"(35.51289591139304, -83.26918085608281)",5,12.99304976580114
3601,55564,2009-55564-Rds08-09-05wf_3-23-09 (2),2009,Rds08-09-05wf_3-23-09 (2),1694.0999995340394,Wildfire,0.363960762095556,562.2196313426467,"(34.46486216785621, -85.60433916481688)",561.259156435043,"(34.455671093811986, -85.58392704636458)",5,6.519430061328999
3602,55675,2009-55675-Not Assigned (6),2009,Not Assigned (6),646.0962171879747,Wildfire,0.1204988939456215,450.5044409388285,"(36.60677619833315, -84.78612177948231)",450.2622287237766,"(36.605563759677565, -84.78491406927441)",5,2.225936146608972
3603,55718,2009-55718-Cowles Dunes RX (3),2009,Cowles Dunes RX (3),347.3903398979832,Wildfire,0.3640896002091188,565.8681436638435,"(41.64626958219005, -87.12086967045508)",565.2344068989299,"(41.64418811247363, -87.09291733700078)",5,1.3276632502160868
3604,55760,2009-55760-Laurel Falls 2 (5),2009,Laurel Falls 2 (5),278.5787495324012,Wildfire,0.5415678546783413,420.5234880340043,"(35.66753729583137, -83.59369634887533)",419.9852763164928,"(35.68349317859142, -83.584304793075)",5,1.7271954927461561
3605,55782,2009-55782-Brandon Chapel (2),2009,Brandon Chapel (2),246.95384069719503,Wildfire,0.4189479497714588,617.7520684232222,"(36.969870049243525, -88.11051032080654)",617.0746815353664,"(36.972233425673636, -88.10560414975043)",5,0.9194094831124113
3606,55844,2009-55844-Miller Woods Unit 1 (3),2009,Miller Woods Unit 1 (3),158.61240291586373,Wildfire,0.2990738104213145,573.8957665353737,"(41.608064323163376, -87.29448848459737)",573.3380676044321,"(41.607471152513256, -87.27069539889499)",5,0.5526539416248255
3607,55858,2009-55858-Inland Marsh Unit 2 (3),2009,Inland Marsh Unit 2 (3),145.9849259535323,Wildfire,0.5416423415204888,569.9335274275047,"(41.615082001774, -87.19999737107088)",569.64489157286,"(41.6084520952734, -87.19602145236139)",5,0.6673634853332258
3608,55877,2009-55877-Dune Ridge Trail RX (3),2009,Dune Ridge Trail RX (3),134.43495149682133,Wildfire,0.3804493861093126,561.5296247349335,"(41.6787914595861, -87.00083895758347)",561.1708401837146,"(41.68014456416478, -86.99604990165342)",5,0.5273045302846728
3609,55902,2009-55902-Hurricane Crk WF (2),2009,Hurricane Crk WF (2),111.34856176776704,Wildfire,0.3029295607469821,563.7530691887442,"(34.44564616341079, -85.62764271170906)",563.4868404076057,"(34.44617183790862, -85.62348864112866)",5,0.3966598923824426
3610,55916,2009-55916-Kintzele Ditch RX (3),2009,Kintzele Ditch RX (3),101.26830139770834,Wildfire,0.6499002909860961,558.7364408827297,"(41.70695303444322, -86.94082936003885)",558.4819532013919,"(41.705819267620164, -86.93078342654923)",5,0.5212722120087044
3611,55949,2009-55949-Garden Ground #1 (20),2009,Garden Ground #1 (20),87.25790437815743,Wildfire,0.2943904530204778,227.63732550748148,"(37.90699441060228, -81.07901979294829)",227.63402974094967,"(37.90699789500133, -81.07894602600759)",5,0.7612750855777742
3612,55972,2009-55972-NEW YEARS (2),2009,NEW YEARS (2),75.22855138138169,Wildfire,0.4990380306156753,607.3054485583139,"(33.53438816047219, -85.74836954751252)",607.0655341632071,"(33.53830739227067, -85.75028543960791)",5,0.30950605654841984
3613,56071,2009-56071-Rifle (2),2009,Rifle (2),41.45698550847411,Wildfire,0.5827474624226933,133.20689447061807,"(38.11005907325613, -79.3343594642345)",133.11407559701476,"(38.11347544676904, -79.33469907010287)",5,0.8430259095004632
3614,56164,2009-56164-Shop Creek (2),2009,Shop Creek (2),26.43300983591995,Wildfire,0.7145479177365807,444.6820921621036,"(35.53483833879647, -83.99072068227208)",444.509005312531,"(35.53601358064287, -83.98614092716464)",5,0.18055965499031304
3615,56280,2009-56280-ALL NIGHTER (2),2009,ALL NIGHTER (2),14.145542848062927,Wildfire,0.546868948388236,594.4874746476229,"(33.80494632147215, -85.72649277635949)",594.4267777215916,"(33.804115353747825, -85.72397554418714)",5,0.06228071362503522
3616,56289,2009-56289-RIDGE 2 (2),2009,RIDGE 2 (2),13.434287717669616,Wildfire,0.816694300515997,624.788831646791,"(33.34718772078137, -85.95900292844942)",624.6853670125173,"(33.347234440810496, -85.95761062502058)",5,0.07079103739032036
3617,56297,2009-56297-RIDGE 1 (2),2009,RIDGE 1 (2),12.90780548671781,Wildfire,0.7347069827383249,623.8491729252212,"(33.3539478391367, -85.94801958088334)",623.7468915531931,"(33.3550449676108, -85.94424832241744)",5,0.06387750296675992
3618,56303,2009-56303-CAMPGROUND (2),2009,CAMPGROUND (2),12.525140539386316,Wildfire,0.8742160063602171,635.2243783749012,"(33.25202134752325, -86.10109267249742)",635.1465050416566,"(33.25333461679599, -86.09972033592929)",5,0.0677491274631474
3619,56314,2009-56314-Carr Creek (2),2009,Carr Creek (2),11.736375989312425,Wildfire,0.5109422834443145,426.66623560717926,"(35.7208448457568, -83.75571771341441)",426.5451453015051,"(35.723318764772955, -83.7536834336436)",5,0.06954011124432004
3620,56334,2009-56334-Ft Darling Fire (3),2009,Ft Darling Fire (3),10.477125576866552,Wildfire,0.3437375590161231,98.73047348816615,"(37.42071282986255, -77.42408694631573)",98.6345551534353,"(37.42107266121244, -77.42367686012602)",5,0.2240579973716973
3621,56355,2009-56355-Rhino (2),2009,Rhino (2),9.306280390225623,Wildfire,0.4758039408407971,407.6538747316156,"(35.50928349017604, -83.17065492873783)",407.50073959090986,"(35.50952093965481, -83.16976218806484)",5,0.055712199985625294
3622,56389,2009-56389-RIDGE 4 (2),2009,RIDGE 4 (2),6.596521778927331,Wildfire,0.6494432980256826,625.096608892033,"(33.36683766272359, -85.98389411671515)",624.995255110965,"(33.36683766272359, -85.98389411671515)",5,0.030329541252766254
3623,56400,2009-56400-Spring6 (2),2009,Spring6 (2),11.432333851223996,Wildfire,0.1384899365574107,212.2018388915592,"(40.6465610775019, -73.84444418603758)",212.18423164762115,"(40.646611832079245, -73.84475232304281)",5,0.08600344684770764
3624,56413,2009-56413-Hollandsworth Road (3),2009,Hollandsworth Road (3),5.285004457706805,Wildfire,0.4853124783440311,274.26473535588946,"(34.844792741133205, -77.14746881117293)",274.19919824767965,"(34.84479344939286, -77.14748461350644)",5,0.047478082298936936
3625,56420,2009-56420-259 FIRE (2),2009,259 FIRE (2),5.164565374186092,Wildfire,0.8946792123696296,100.9397905068595,"(38.7586054814546, -78.91982829569824)",100.87945592290131,"(38.75848219161785, -78.91752208412372)",5,0.1785029444896654
3626,56421,2009-56421-Spring8 (2),2009,Spring8 (2),5.186958975334049,Wildfire,0.4171791162380261,212.09521753767373,"(40.65369081290832, -73.85347729408993)",212.08978231716145,"(40.65374962259852, -73.85363902545589)",5,0.05607731778711474
3627,56422,2009-56422-Madison (2),2009,Madison (2),5.015531725621744,Wildfire,0.9940541576363878,129.97878442885346,"(38.23589967578945, -79.33087005011463)",129.9288124859247,"(38.23542762565698, -79.3300253772583)",5,0.14418426298312678
3628,56423,2009-56423-Laurel Run (2),2009,Laurel Run (2),5.013426335772836,Wildfire,0.9939082578263412,91.31330515493568,"(38.89710092341533, -78.74081762438341)",91.26332237493456,"(38.89634065402296, -78.73991462471292)",5,0.20516453949171895
3629,56424,2009-56424-Pitt Springs (2),2009,Pitt Springs (2),5.012969242266547,Wildfire,0.9939819343293744,88.20134447636005,"(38.55382837227736, -78.64593400135473)",88.15138518674442,"(38.55328239885016, -78.64506336923098)",5,0.2123984061461243
3630,56425,2009-56425-Story Book (4),2009,Story Book (4),5.6381811903782895,Wildfire,0.9944855784527892,84.66677267145884,"(38.652604747490194, -78.60312280159741)",84.61270564917096,"(38.65343254758821, -78.60214090860403)",5,0.24896321459868992
3631,56426,2009-56426-Madison (2),2009,Madison (2),4.9950543166773125,Wildfire,0.9940535339235091,130.47043586315417,"(38.238771123716475, -79.34164727171154)",130.420570260086,"(38.23830011530592, -79.34080422264998)",5,0.14305409298335894
3632,56438,2009-56438-Hunting Fork (2),2009,Hunting Fork (2),4.498959924150196,Wildfire,0.6415416844110329,392.5457159237173,"(34.46830327102956, -81.60991207015108)",392.4988731555074,"(34.46987789888932, -81.6089762010912)",5,0.032711879199952325
3633,56439,2009-56439-Panther Fire (2),2009,Panther Fire (2),4.492151662239085,Wildfire,0.539777992183476,218.6961205992414,"(38.22080707783682, -81.01314532126716)",218.6313594491561,"(38.22022771758773, -81.01255103632393)",5,0.053410000831020404
3634,56440,2009-56440-NO BODY HERE (2),2009,NO BODY HERE (2),4.172661975898869,Wildfire,0.6680783180876256,582.2631768568483,"(33.903108709568826, -85.54972111914788)",582.1936197605862,"(33.903550168766294, -85.54710162611872)",5,0.020929446052502507
3635,56445,2009-56445-Garden Grd. #2 (4),2009,Garden Grd. #2 (4),3.9056571057340967,Wildfire,0.7033143853476175,228.65986012658664,"(37.90156466094719, -81.09646587352898)",228.6595948982215,"(37.90156466094719, -81.09646587352898)",5,0.05138351379543983
3636,56463,2009-56463-RIDGE 3 (2),2009,RIDGE 3 (2),3.287783203546754,Wildfire,0.6240886014960519,625.521591440118,"(33.34383746805399, -85.97184298097608)",625.4684264753953,"(33.34383746805399, -85.97184298097608)",5,0.014771967164366785
3637,56465,2009-56465-Cloverdale Fire (4),2009,Cloverdale Fire (4),3.2437122412330863,Wildfire,0.6584595493886961,227.5899456102724,"(37.763706364107016, -81.01727837155875)",227.58967734902575,"(37.763712816910505, -81.01727438550596)",5,0.0412772392084676
3638,56515,2009-56515-Schoolhouse Pile (2),2009,Schoolhouse Pile (2),1.3453222843531094,Wildfire,0.6198988411977343,429.4826278056279,"(35.64221725448656, -83.7530502686762)",429.450237531062,"(35.64275046685604, -83.75226907760026)",5,0.008770660344410465
3639,56517,2009-56517-HORSEMAN (2),2009,HORSEMAN (2),1.3172457647942306,Wildfire,0.4948383854559545,594.9507028826274,"(33.6786996241975, -85.61546810125978)",594.914398748098,"(33.67848440965407, -85.61499723901844)",5,0.0055068706214465935
3640,56525,2009-56525-Middle (3),2009,Middle (3),1.0230287969251417,Wildfire,0.6770306855313363,263.67363961057066,"(34.99663925880004, -77.06237347384227)",263.6495939053729,"(34.99708006700457, -77.06191077078807)",5,0.011417960751679342
3641,56528,2009-56528-PINKY BURNS (2),2009,PINKY BURNS (2),1.018873150012472,Wildfire,0.8178359033247122,588.7355028159299,"(33.83309182725155, -85.62505665883907)",588.7067589666883,"(33.83308227659494, -85.62481157328854)",5,0.005701937329447059
3642,56542,2009-56542-Cessamy (2),2009,Cessamy (2),0.7605413263231431,Wildfire,0.5871784064932908,42.812945765977645,"(38.29460254267277, -77.47012255721002)",42.7822461313684,"(38.29476687968576, -77.46978627275462)",5,0.048317011260077196
3643,56579,2009-56579-Amaralexa (2),2009,Amaralexa (2),0.2980426647061502,Wildfire,0.7146916234554055,51.6250950071808,"(38.21272906581587, -77.60692204455964)",51.61240071030463,"(38.2131626048149, -77.60698254800859)",5,0.017535995384274382
3644,56595,2009-56595-Franklin (2),2009,Franklin (2),0.1055506690697228,Wildfire,0.9926104783040852,193.55743431704715,"(37.208900323171584, -79.9549240772562)",193.55018345379253,"(37.20886180957777, -79.95482371992628)",5,0.0020349507274309447
3645,56643,2009-56643-HWY 77 #2 (2),2009,HWY 77 #2 (2),0.0911913609092166,Wildfire,0.7788943972599717,628.2786378402435,"(33.33533371884121, -86.02651901519363)",628.270253012376,"(33.3353322303825, -86.02632911345596)",5,0.0004640682890290041
3646,56645,2009-56645-Easter Fire (2),2009,Easter Fire (2),0.0781648848083955,Wildfire,0.9922711027344931,103.33572457700735,"(38.59264708017261, -78.94027811871493)",103.32947419137945,"(38.592751399168385, -78.94016139017565)",5,0.002822118271697115
3647,56648,2009-56648-HWY 77 #1 (2),2009,HWY 77 #1 (2),0.0632951856349307,Wildfire,0.6961950649153162,627.2226109797813,"(33.35335390098186, -86.02052474063647)",627.2148158247184,"(33.35345991657484, -86.02049189078025)",5,0.00030178412076350644
3648,56659,2009-56659-Tilden1 (2),2009,Tilden1 (2),0.0380486460871756,Wildfire,0.8788067323819286,207.2006149798624,"(40.56211067089499, -73.88304635354108)",207.19613520141164,"(40.56211067089499, -73.88304635354108)",5,0.0006329959935306942
3649,56662,2009-56662-HamiltonB1 (2),2009,HamiltonB1 (2),0.0347861973697394,Wildfire,0.7972376723736526,213.0487350493991,"(40.64918129814949, -73.82708511300268)",213.04377839211816,"(40.64915009793536, -73.82706820121614)",5,0.0005295386474933162
3650,56665,2009-56665-NorthSpur (2),2009,NorthSpur (2),0.0200776605360528,Wildfire,0.6524983579805056,212.349248061313,"(40.636697643240126, -73.8316860263324)",212.34588156962607,"(40.63665055184895, -73.83174316479419)",5,0.0002724266492578954
3651,56666,2009-56666-HORSEBLOCK PATCH (2),2009,HORSEBLOCK PATCH (2),0.0150685099481981,Wildfire,0.6006978697293469,604.0327304933991,"(33.56098148804695, -85.70462301263387)",604.0293572720457,"(33.56103185590058, -85.70449882982676)",5,6.864681575612181e-05
3652,56669,2009-56669-Three Gates (2),2009,Three Gates (2),0.0108633813028189,Wildfire,0.4317297520872352,394.9104331581578,"(34.45010072912587, -81.64662225224478)",394.9066143314188,"(34.45012106665719, -81.64657845604619)",5,6.407676651124703e-05
3653,56670,2009-56670-Bobcat (4),2009,Bobcat (4),0.0107044300177117,Wildfire,0.3976406411637682,528.0496578488593,"(34.92276670469095, -85.2615774900692)",528.0461450212115,"(34.922756237943766, -85.26149238321166)",5,4.549191162074214e-05
3654,56676,2009-56676-Sycamore Fire (2),2009,Sycamore Fire (2),2.9051052906995303e-05,Wildfire,0.8890023657958855,48.959064615784165,"(38.28820901653697, -77.64859666311165)",48.95894516339677,"(38.28820888989793, -77.64859348607393)",5,2.060500950439508e-06
3655,56677,2009-56677-Crater Exit Fire (2),2009,Crater Exit Fire (2),5.12809643180903e-06,Wildfire,0.7503403826421826,111.93176790941978,"(37.21898166007218, -77.38290055220948)",111.93170195746151,"(37.21898330837265, -77.38289931422035)",5,1.4320933977245512e-07
3656,56858,2010-56858-Phillips (4),2010,Phillips (4),1447.1616006165714,Wildfire,0.6520570637757928,136.90269138144734,"(38.11391532583158, -79.39860026356389)",135.90449506575396,"(38.11914127294917, -79.39276621639435)",5,30.668830041433967
3657,56915,2010-56915-Gum Branch (2),2010,Gum Branch (2),813.0201991293663,Wildfire,0.6494043564759584,269.067242312136,"(34.93283127723576, -76.84641028056322)",268.3054896959477,"(34.93301033683757, -76.84563441111558)",5,8.707322386892246
3658,56945,2010-56945-Slant Rock (2),2010,Slant Rock (2),678.379266518282,Wildfire,0.2036559488646632,564.3155614445092,"(34.42095425559443, -85.5911654689184)",562.9527230822873,"(34.42245296626281, -85.59206556599544)",5,2.1198299026713383
3659,56964,2010-56964-Burners Gap (3),2010,Burners Gap (3),595.6108776186279,Wildfire,0.6973226781906994,80.30975250489466,"(38.70262620121065, -78.51946415146746)",79.62809630450818,"(38.70570294947401, -78.5176941429929)",5,22.389660316087262
3660,56968,2010-56968-Lokey (2),2010,Lokey (2),582.7420341103872,Wildfire,0.4753434267257106,88.5318770200417,"(38.54559533231909, -78.64562103820687)",87.70543161644432,"(38.553592294586345, -78.6367152990607)",5,16.201209034919362
3661,57060,2010-57060-Calderwood Fire (2),2010,Calderwood Fire (2),287.17458807850295,Wildfire,0.3724840723898794,445.80423318148263,"(35.50369506593271, -83.9764989804196)",445.25986687214646,"(35.50369506593271, -83.9764989804196)",5,1.406792261863361
3662,57081,2010-57081-Hunkerson Gap (4),2010,Hunkerson Gap (4),239.2195564383368,Wildfire,0.7286879382096558,97.8295759617274,"(38.80590053549576, -78.86113527803052)",97.51530697485086,"(38.80230008747465, -78.85728631131352)",5,7.53538579475148
3663,57082,2010-57082-Sunfish Pond (2),2010,Sunfish Pond (2),238.4857866046121,Wildfire,0.5728596306788558,183.1886985364193,"(41.00442921448601, -75.07504540439855)",182.75739915688783,"(40.99917299502445, -75.09366981391486)",5,3.5000193442118364
3664,57084,2010-57084-Woodson Chapel (2),2010,Woodson Chapel (2),234.01274065994235,Wildfire,0.5688184408719736,617.8972350793483,"(36.933730805096225, -88.1071714735793)",617.5167235271308,"(36.939771047366804, -88.10276235502813)",5,1.0125925464322592
3665,57128,2010-57128-Mnoke Prairie RX (3),2010,Mnoke Prairie RX (3),189.31722467534192,Wildfire,0.3175931634391446,565.2763444955057,"(41.61797567522939, -87.1148949112389)",564.6741193215046,"(41.619038543817865, -87.09171482102997)",5,0.6852822863646401
